swimmer_name,swimmer_ID,event,event_ID,time,meet_name,year,date,additional_info
David G Bajwa,1244532,100 Back Y,2100,47.44,NCAA Division III Championship, 2024,"Mar 22, 2024",[]
David G Bajwa,1244532,100 Back Y,2100,47.90,NCAA Division III Championship, 2024,"Mar 21, 2024",['Relay Leadoff']
David G Bajwa,1244532,100 Back Y,2100,47.64,NCAA Division III Championship, 2024,"Mar 21, 2024",['Relay Leadoff']
David G Bajwa,1244532,100 Back Y,2100,47.69,MIAA Championships, 2024,"Feb 23, 2024",['NCAA Division III Championship']
David G Bajwa,1244532,100 Back Y,2100,47.77,MIAA Championships, 2024,"Feb 23, 2024",[]
David G Bajwa,1244532,100 Back Y,2100,50.93,Chicago vs. Calvin, 2024,"Jan 20, 2024",[]
David G Bajwa,1244532,100 Back Y,2100,50.57,CMU Quad Meet, 2024,"Jan 13, 2024",[]
David G Bajwa,1244532,100 Back Y,2100,49.03,Calvin Winter Invitational, 2023,"Dec 01, 2023",[]
David G Bajwa,1244532,100 Back Y,2100,48.92,Calvin Winter Invitational, 2023,"Dec 01, 2023",[]
David G Bajwa,1244532,100 Back Y,2100,50.21,Calvin Quad, 2023,"Nov 03, 2023",['Relay Leadoff']
David G Bajwa,1244532,100 Back Y,2100,54.95,"Calvin vs. Chicago, DePauw", 2023,"Jan 28, 2023",[]
David G Bajwa,1244532,100 Back Y,2100,58.74,Kalamazoo vs. Calvin vs. Olivet, 2022,"Nov 11, 2022",[]
David G Bajwa,1244532,100 Back Y,2100,57.76,Calvin Mental Health Awareness Meet, 2022,"Oct 22, 2022",[]
David G Bajwa,1244532,100 Back Y,2100,54.16,Calvin Mental Health Awareness Meet, 2022,"Oct 22, 2022",[]
David G Bajwa,1244532,100 Back Y,2100,55.38,MIAA Relays, 2022,"Oct 21, 2022",['Relay Leadoff']
David G Bajwa,1244532,100 Back Y,2100,51.35,Michigan Intercollegiate Athletic Association Championships, 2022,"Feb 17, 2022",['Relay Leadoff']
David G Bajwa,1244532,100 Back Y,2100,53.93,Calvin v Alma, 2022,"Feb 05, 2022",['Relay Leadoff']
David G Bajwa,1244532,100 Back Y,2100,56.67,Calvin v Alma, 2022,"Feb 05, 2022",[]
David G Bajwa,1244532,100 Back Y,2100,53.49,21-22 Calvin v Olivet, 2022,"Jan 22, 2022",['Relay Leadoff']
David G Bajwa,1244532,100 Back Y,2100,51.07,Calvin Winter Invite, 2021,"Dec 03, 2021",['Relay Leadoff']
David G Bajwa,1244532,100 Back Y,2100,53.89,PV SC Championship Series, 2021,"Mar 20, 2021",[]
David G Bajwa,1244532,100 Back Y,2100,53.94,Potomac Valley Junior Championship, 2020,"Mar 07, 2020",[]
David G Bajwa,1244532,100 Back Y,2100,54.90,Potomac Valley Junior Championship, 2020,"Mar 07, 2020",[]
David G Bajwa,1244532,100 Back Y,2100,56.04,PV DCPR 34th Black History Invitational, 2020,"Feb 15, 2020",[]
David G Bajwa,1244532,100 Back Y,2100,56.94,PV DCPR 34th Black History Invitational, 2020,"Feb 15, 2020",[]
David G Bajwa,1244532,100 Back Y,2100,57.14,Washington Metropolitan Prep School League Championship, 2020,"Feb 02, 2020",[]
David G Bajwa,1244532,100 Back Y,2100,57.51,Washington Metropolitan Prep School League Championship, 2020,"Feb 02, 2020",[]
David G Bajwa,1244532,100 Back Y,2100,56.67,Washington Catholic Athletic Conference (WCAC) Championships, 2020,"Jan 25, 2020",[]
David G Bajwa,1244532,100 Back Y,2100,56.69,National Catholic High School Championships, 2020,"Jan 18, 2020",[]
David G Bajwa,1244532,100 Back Y,2100,55.96,VA MACH Turkey Claus, 2019,"Dec 07, 2019",[]
David G Bajwa,1244532,100 Back Y,2100,56.81,VA MACH Turkey Claus, 2019,"Dec 07, 2019",[]
David G Bajwa,1244532,100 Back Y,2100,58.12,VA HOKI Thanksgiving Invitational, 2019,"Nov 02, 2019",[]
David G Bajwa,1244532,100 Back Y,2100,58.45,PV Senior Kick Off, 2019,"Oct 05, 2019",[]
David G Bajwa,1244532,100 Back Y,2100,59.32,Potomac Valley Spring Championships, 2019,"Mar 23, 2019",[]
David G Bajwa,1244532,100 Back Y,2100,59.28,Washington Catholic Athletic Conference (WCAC) Championships, 2019,"Feb 24, 2019",[]
David G Bajwa,1244532,100 Back Y,2100,59.50,PV Turkey Claus Showdown, 2018,"Dec 01, 2018",[]
David G Bajwa,1244532,100 Back Y,2100,1:05.13,Turkey Claus Showdown, 2017,"Dec 02, 2017",[]
David G Bajwa,1244532,100 Back Y,2100,1:04.19,Turkey Claus Showdown, 2017,"Dec 02, 2017",[]
David G Bajwa,1244532,100 Back Y,2100,1:09.12,VA HOKI H2okie Thanksgiving Invitational, 2017,"Nov 04, 2017",[]
David G Bajwa,1244532,100 Back Y,2100,1:11.60,PV Oct Open - Lee Distric, 2017,"Oct 14, 2017",[]
David G Bajwa,1244532,200 Back Y,2200,1:45.62,NCAA Division III Championship, 2024,"Mar 23, 2024",[]
David G Bajwa,1244532,200 Back Y,2200,1:45.45,NCAA Division III Championship, 2024,"Mar 23, 2024",[]
David G Bajwa,1244532,200 Back Y,2200,1:45.42,MIAA Championships, 2024,"Feb 24, 2024",[]
David G Bajwa,1244532,200 Back Y,2200,1:45.25,MIAA Championships, 2024,"Feb 24, 2024",['NCAA Division III Championship']
David G Bajwa,1244532,200 Back Y,2200,1:52.26,Hope vs. Calvin, 2024,"Feb 03, 2024",[]
David G Bajwa,1244532,200 Back Y,2200,1:52.84,Chicago vs. Calvin, 2024,"Jan 20, 2024",[]
David G Bajwa,1244532,200 Back Y,2200,1:47.87,Calvin Winter Invitational, 2023,"Dec 02, 2023",[]
David G Bajwa,1244532,200 Back Y,2200,1:48.94,Calvin Winter Invitational, 2023,"Dec 02, 2023",[]
David G Bajwa,1244532,200 Back Y,2200,1:59.11,Calvin GVSU SVSU, 2023,"Oct 14, 2023",[]
David G Bajwa,1244532,200 Back Y,2200,1:50.17,Michigan Intercollegiate Athletic Association Championships, 2023,"Feb 18, 2023",[]
David G Bajwa,1244532,200 Back Y,2200,1:50.41,Michigan Intercollegiate Athletic Association Championships, 2023,"Feb 18, 2023",[]
David G Bajwa,1244532,200 Back Y,2200,2:06.58,"Calvin vs. Chicago, DePauw", 2023,"Jan 28, 2023",[]
David G Bajwa,1244532,200 Back Y,2200,2:05.27,Ashland vs. Calvin, 2023,"Jan 13, 2023",[]
David G Bajwa,1244532,200 Back Y,2200,1:55.99,Calvin Winter Invitational, 2022,"Dec 03, 2022",[]
David G Bajwa,1244532,200 Back Y,2200,1:52.71,Calvin Winter Invitational, 2022,"Dec 03, 2022",[]
David G Bajwa,1244532,200 Back Y,2200,2:01.19,Calvin vs. Wheaton (IL), 2022,"Nov 12, 2022",[]
David G Bajwa,1244532,200 Back Y,2200,1:51.69,Michigan Intercollegiate Athletic Association Championships, 2022,"Feb 19, 2022",[]
David G Bajwa,1244532,200 Back Y,2200,1:52.16,Michigan Intercollegiate Athletic Association Championships, 2022,"Feb 19, 2022",[]
David G Bajwa,1244532,200 Back Y,2200,2:02.25,Chicago vs. Calvin vs. DePauw, 2022,"Jan 29, 2022",[]
David G Bajwa,1244532,200 Back Y,2200,2:00.46,21-22 Calvin v Olivet, 2022,"Jan 22, 2022",[]
David G Bajwa,1244532,200 Back Y,2200,1:59.16,Albion vs. Calvin, 2022,"Jan 15, 2022",[]
David G Bajwa,1244532,200 Back Y,2200,1:58.85,Wheaton (IL) vs. Calvin, 2021,"Nov 13, 2021",[]
David G Bajwa,1244532,200 Back Y,2200,1:58.89,Potomac Valley SC Senior Championships, 2020,"Mar 08, 2020",[]
David G Bajwa,1244532,200 Back Y,2200,1:57.18,Potomac Valley SC Senior Championships, 2020,"Mar 08, 2020",[]
David G Bajwa,1244532,200 Back Y,2200,2:00.67,PV DCPR 34th Black History Invitational, 2020,"Feb 16, 2020",[]
David G Bajwa,1244532,200 Back Y,2200,2:04.93,VA HOKI Thanksgiving Invitational, 2019,"Nov 03, 2019",[]
David G Bajwa,1244532,200 Back Y,2200,2:06.73,Potomac Valley Senior Championships, 2019,"Mar 10, 2019",[]
David G Bajwa,1244532,200 Back Y,2200,2:07.34,PV DCPR 33rd Black History Invitational, 2019,"Feb 17, 2019",[]
David G Bajwa,1244532,200 Back Y,2200,2:16.99,PV October Open - Lee Dis, 2018,"Oct 13, 2018",[]
David G Bajwa,1244532,200 Back Y,2200,2:13.32,Potomac Valley Spring Championships, 2018,"Mar 25, 2018",[]
David G Bajwa,1244532,200 Back Y,2200,2:15.69,Turkey Claus Showdown, 2017,"Dec 01, 2017",[]
David G Bajwa,1244532,200 Back Y,2200,2:16.25,Turkey Claus Showdown, 2017,"Dec 01, 2017",[]
David G Bajwa,1244532,200 Back Y,2200,2:25.24,VA HOKI H2okie Thanksgiving Invitational, 2017,"Nov 05, 2017",[]
David G Bajwa,1244532,50 Breast Y,350,27.10,MIAA Championships, 2024,"Feb 24, 2024",['Extracted']
David G Bajwa,1244532,50 Breast Y,350,28.20,Calvin v Albion v Alma, 2023,"Oct 27, 2023",['Extracted']
David G Bajwa,1244532,50 Breast Y,350,27.44,Michigan Intercollegiate Athletic Association Championships, 2023,"Feb 17, 2023",['Extracted']
David G Bajwa,1244532,50 Breast Y,350,28.00,Calvin Winter Invitational, 2022,"Dec 03, 2022",['Extracted']
David G Bajwa,1244532,50 Breast Y,350,31.05,Calvin Mental Health Awareness Meet, 2022,"Oct 22, 2022",['Extracted']
David G Bajwa,1244532,50 Breast Y,350,28.84,Michigan Intercollegiate Athletic Association Championships, 2022,"Feb 17, 2022",['Extracted']
David G Bajwa,1244532,50 Breast Y,350,29.35,Wheaton (IL) vs. Calvin, 2021,"Nov 13, 2021",['Extracted']
David G Bajwa,1244532,50 Breast Y,350,29.49,PV SC Championship Series, 2021,"Mar 19, 2021",['Extracted']
David G Bajwa,1244532,50 Breast Y,350,30.78,VA MACH Turkey Claus, 2019,"Dec 07, 2019",['Extracted']
David G Bajwa,1244532,50 Breast Y,350,30.02,VA MACH Turkey Claus, 2019,"Dec 07, 2019",['Extracted']
David G Bajwa,1244532,50 Breast Y,350,31.32,PV Senior Kick Off, 2019,"Oct 05, 2019",['Extracted']
David G Bajwa,1244532,100 Breast Y,3100,58.48,MIAA Championships, 2024,"Feb 24, 2024",[]
David G Bajwa,1244532,100 Breast Y,3100,1:01.48,GCC v Calvin, 2024,"Jan 12, 2024",[]
David G Bajwa,1244532,100 Breast Y,3100,1:01.24,Calvin v Albion v Alma, 2023,"Oct 27, 2023",[]
David G Bajwa,1244532,100 Breast Y,3100,58.65,Michigan Intercollegiate Athletic Association Championships, 2023,"Feb 17, 2023",[]
David G Bajwa,1244532,100 Breast Y,3100,59.80,Calvin Winter Invitational, 2022,"Dec 03, 2022",[]
David G Bajwa,1244532,100 Breast Y,3100,1:06.84,Calvin Mental Health Awareness Meet, 2022,"Oct 22, 2022",[]
David G Bajwa,1244532,100 Breast Y,3100,1:00.97,Michigan Intercollegiate Athletic Association Championships, 2022,"Feb 17, 2022",[]
David G Bajwa,1244532,100 Breast Y,3100,1:03.09,Wheaton (IL) vs. Calvin, 2021,"Nov 13, 2021",[]
David G Bajwa,1244532,100 Breast Y,3100,1:01.99,PV SC Championship Series, 2021,"Mar 19, 2021",[]
David G Bajwa,1244532,100 Breast Y,3100,1:05.46,PV DCPR 34th Black History Invitational, 2020,"Feb 15, 2020",[]
David G Bajwa,1244532,100 Breast Y,3100,1:06.43,PV DCPR 34th Black History Invitational, 2020,"Feb 15, 2020",[]
David G Bajwa,1244532,100 Breast Y,3100,1:05.10,VA MACH Turkey Claus, 2019,"Dec 07, 2019",[]
David G Bajwa,1244532,100 Breast Y,3100,1:03.38,VA MACH Turkey Claus, 2019,"Dec 07, 2019",[]
David G Bajwa,1244532,100 Breast Y,3100,1:07.52,VA HOKI Thanksgiving Invitational, 2019,"Nov 03, 2019",[]
David G Bajwa,1244532,100 Breast Y,3100,1:06.67,PV Senior Kick Off, 2019,"Oct 05, 2019",[]
David G Bajwa,1244532,100 Breast Y,3100,1:04.77,Potomac Valley Senior Championships, 2019,"Mar 08, 2019",[]
David G Bajwa,1244532,100 Breast Y,3100,1:04.02,Potomac Valley Senior Championships, 2019,"Mar 08, 2019",[]
David G Bajwa,1244532,100 Breast Y,3100,1:05.40,PV DCPR 33rd Black History Invitational, 2019,"Feb 16, 2019",[]
David G Bajwa,1244532,100 Breast Y,3100,1:12.99,PV January Open - Audrey, 2019,"Jan 20, 2019",[]
David G Bajwa,1244532,100 Breast Y,3100,1:07.80,PV Turkey Claus Showdown, 2018,"Dec 01, 2018",[]
David G Bajwa,1244532,100 Breast Y,3100,1:11.37,PV October Open - Lee Dis, 2018,"Oct 13, 2018",[]
David G Bajwa,1244532,100 Breast Y,3100,1:14.94,Turkey Claus Showdown, 2017,"Dec 02, 2017",[]
David G Bajwa,1244532,100 Breast Y,3100,1:19.72,VA HOKI H2okie Thanksgiving Invitational, 2017,"Nov 05, 2017",[]
David G Bajwa,1244532,200 Breast Y,3200,20.38,NCAA Division III Championship, 2024,"Mar 21, 2024",['Relay Leadoff']
David G Bajwa,1244532,200 Breast Y,3200,20.30,NCAA Division III Championship, 2024,"Mar 21, 2024",['Relay Leadoff']
David G Bajwa,1244532,200 Breast Y,3200,20.01,NCAA Division III Championship, 2024,"Mar 20, 2024",[]
David G Bajwa,1244532,200 Breast Y,3200,20.05,NCAA Division III Championship, 2024,"Mar 20, 2024",[]
David G Bajwa,1244532,200 Breast Y,3200,20.09,MIAA Championships, 2024,"Feb 22, 2024",[]
David G Bajwa,1244532,200 Breast Y,3200,20.03,MIAA Championships, 2024,"Feb 22, 2024",[]
David G Bajwa,1244532,200 Breast Y,3200,20.50,CMU Quad Meet, 2024,"Jan 13, 2024",['Relay Leadoff']
David G Bajwa,1244532,200 Breast Y,3200,21.35,GCC v Calvin, 2024,"Jan 12, 2024",['Relay Leadoff']
David G Bajwa,1244532,200 Breast Y,3200,20.97,Calvin Winter Invitational, 2023,"Dec 02, 2023","['Extracted', 'Relay Leadoff']"
David G Bajwa,1244532,200 Breast Y,3200,20.01,Calvin Winter Invitational, 2023,"Nov 30, 2023","['NCAA Division III Championship', 'Relay Leadoff']"
David G Bajwa,1244532,200 Breast Y,3200,23.97,MIAA Relays, 2023,"Oct 20, 2023","['Extracted', 'Relay Leadoff']"
David G Bajwa,1244532,200 Breast Y,3200,21.19,MIAA Relays, 2023,"Oct 20, 2023",['Relay Leadoff']
David G Bajwa,1244532,200 Breast Y,3200,21.10,Michigan Intercollegiate Athletic Association Championships, 2023,"Feb 16, 2023",[]
David G Bajwa,1244532,200 Breast Y,3200,22.04,Calvin vs. Hope, 2023,"Jan 27, 2023",[]
David G Bajwa,1244532,200 Breast Y,3200,21.77,Calvin vs. Alma vs. Albion, 2023,"Jan 21, 2023",['Relay Leadoff']
David G Bajwa,1244532,200 Breast Y,3200,24.53,Ashland vs. Calvin, 2023,"Jan 13, 2023",['Relay Leadoff']
David G Bajwa,1244532,200 Breast Y,3200,22.07,Calvin Winter Invitational, 2022,"Dec 02, 2022",['Extracted']
David G Bajwa,1244532,200 Breast Y,3200,21.36,Calvin Winter Invitational, 2022,"Dec 01, 2022",[]
David G Bajwa,1244532,200 Breast Y,3200,25.90,Calvin Mental Health Awareness Meet, 2022,"Oct 22, 2022",['Extracted']
David G Bajwa,1244532,200 Breast Y,3200,21.60,Michigan Intercollegiate Athletic Association Championships, 2022,"Feb 18, 2022",[]
David G Bajwa,1244532,200 Breast Y,3200,21.99,Calvin vs. Hillsdale vs Davenport, 2022,"Jan 21, 2022",['Relay Leadoff']
David G Bajwa,1244532,200 Breast Y,3200,21.70,Calvin Winter Invite, 2021,"Dec 02, 2021",[]
David G Bajwa,1244532,200 Breast Y,3200,23.56,Calvin vs. Kalamazoo, 2021,"Nov 12, 2021",['Extracted']
David G Bajwa,1244532,200 Breast Y,3200,22.35,PV SC Championship Series, 2021,"Mar 18, 2021",[]
David G Bajwa,1244532,200 Breast Y,3200,22.17,Potomac Valley SC Senior Championships, 2020,"Mar 07, 2020",[]
David G Bajwa,1244532,200 Breast Y,3200,22.77,Washington Metropolitan Prep School League Championship, 2020,"Feb 08, 2020",['Relay Leadoff']
David G Bajwa,1244532,200 Breast Y,3200,22.53,Washington Metropolitan Prep School League Championship, 2020,"Feb 08, 2020",['Relay Leadoff']
David G Bajwa,1244532,200 Breast Y,3200,22.71,VA MACH Turkey Claus, 2019,"Dec 08, 2019",[]
David G Bajwa,1244532,200 Breast Y,3200,23.12,VA MACH Turkey Claus, 2019,"Dec 08, 2019",[]
David G Bajwa,1244532,200 Breast Y,3200,23.71,PV Oct Open - Lee District, 2019,"Oct 19, 2019",[]
David G Bajwa,1244532,200 Breast Y,3200,24.92,PV Senior Kick Off, 2019,"Oct 05, 2019",['Extracted']
David G Bajwa,1244532,200 Breast Y,3200,23.68,Potomac Valley Senior Championships, 2019,"Mar 08, 2019",[]
David G Bajwa,1244532,200 Breast Y,3200,23.69,PV DCPR 33rd Black History Invitational, 2019,"Feb 16, 2019",[]
David G Bajwa,1244532,200 Breast Y,3200,24.71,PV January Open - Audrey, 2019,"Jan 20, 2019",[]
David G Bajwa,1244532,200 Breast Y,3200,23.74,PV Turkey Claus Showdown, 2018,"Dec 02, 2018",[]
David G Bajwa,1244532,200 Breast Y,3200,23.99,VA HOKI November Invitational, 2018,"Nov 11, 2018",[]
David G Bajwa,1244532,200 Breast Y,3200,25.77,Turkey Claus Showdown, 2017,"Dec 03, 2017",[]
David G Bajwa,1244532,200 Breast Y,3200,25.73,Turkey Claus Showdown, 2017,"Dec 03, 2017",[]
David G Bajwa,1244532,200 Breast Y,3200,26.80,PV Oct Open - Lee Distric, 2017,"Oct 14, 2017",[]
David G Bajwa,1244532,50 Fly Y,450,22.33,MIAA Championships, 2024,"Feb 24, 2024",['Extracted']
David G Bajwa,1244532,50 Fly Y,450,23.29,Calvin Winter Invitational, 2023,"Nov 30, 2023",['Extracted']
David G Bajwa,1244532,50 Fly Y,450,23.49,Calvin at Wheaton, 2023,"Nov 11, 2023",['Extracted']
David G Bajwa,1244532,50 Fly Y,450,23.63,Michigan Intercollegiate Athletic Association Championships, 2023,"Feb 17, 2023",['Extracted']
David G Bajwa,1244532,50 Fly Y,450,26.59,Calvin Mental Health Awareness Meet, 2022,"Oct 22, 2022",['Extracted']
David G Bajwa,1244532,50 Fly Y,450,25.29,Calvin v Wayne State, 2022,"Jan 14, 2022",['Extracted']
David G Bajwa,1244532,50 Fly Y,450,25.23,Potomac Valley Junior Championship, 2020,"Mar 06, 2020",['Extracted']
David G Bajwa,1244532,50 Fly Y,450,25.38,Washington Metropolitan Prep School League Championship, 2020,"Feb 02, 2020",['Extracted']
David G Bajwa,1244532,50 Fly Y,450,25.86,VA MACH Turkey Claus, 2019,"Dec 06, 2019",['Extracted']
David G Bajwa,1244532,50 Fly Y,450,26.64,VA MACH Turkey Claus, 2019,"Dec 06, 2019",['Extracted']
David G Bajwa,1244532,50 Fly Y,450,27.83,PV Oct Open - Lee District, 2019,"Oct 19, 2019",['Extracted']
David G Bajwa,1244532,100 Fly Y,4100,47.83,MIAA Championships, 2024,"Feb 24, 2024",['NCAA Division III Championship']
David G Bajwa,1244532,100 Fly Y,4100,50.70,Calvin Winter Invitational, 2023,"Nov 30, 2023",[]
David G Bajwa,1244532,100 Fly Y,4100,51.24,Calvin at Wheaton, 2023,"Nov 11, 2023",[]
David G Bajwa,1244532,100 Fly Y,4100,54.99,Calvin Quad, 2023,"Nov 04, 2023",['Extracted']
David G Bajwa,1244532,100 Fly Y,4100,51.56,Michigan Intercollegiate Athletic Association Championships, 2023,"Feb 17, 2023",[]
David G Bajwa,1244532,100 Fly Y,4100,56.84,Calvin Mental Health Awareness Meet, 2022,"Oct 22, 2022",[]
David G Bajwa,1244532,100 Fly Y,4100,54.70,Calvin v Wayne State, 2022,"Jan 14, 2022",[]
David G Bajwa,1244532,100 Fly Y,4100,54.38,Potomac Valley Junior Championship, 2020,"Mar 06, 2020",[]
David G Bajwa,1244532,100 Fly Y,4100,54.64,Potomac Valley Junior Championship, 2020,"Mar 06, 2020",[]
David G Bajwa,1244532,100 Fly Y,4100,56.19,PV DCPR 34th Black History Invitational, 2020,"Feb 16, 2020",[]
David G Bajwa,1244532,100 Fly Y,4100,55.21,Washington Metropolitan Prep School League Championship, 2020,"Feb 02, 2020",[]
David G Bajwa,1244532,100 Fly Y,4100,55.74,Washington Metropolitan Prep School League Championship, 2020,"Feb 02, 2020",[]
David G Bajwa,1244532,100 Fly Y,4100,57.34,VA MACH Turkey Claus, 2019,"Dec 06, 2019",[]
David G Bajwa,1244532,100 Fly Y,4100,57.09,VA MACH Turkey Claus, 2019,"Dec 06, 2019",[]
David G Bajwa,1244532,100 Fly Y,4100,1:00.10,PV Oct Open - Lee District, 2019,"Oct 19, 2019",[]
David G Bajwa,1244532,100 Fly Y,4100,58.86,PV DCPR 33rd Black History Invitational, 2019,"Feb 17, 2019",[]
David G Bajwa,1244532,100 Fly Y,4100,1:03.07,PV Turkey Claus Showdown, 2018,"Nov 30, 2018",[]
David G Bajwa,1244532,100 Fly Y,4100,1:04.45,VA HOKI November Invitational, 2018,"Nov 10, 2018",[]
David G Bajwa,1244532,100 Fly Y,4100,1:18.50,VA HOKI H2okie Thanksgiving Invitational, 2017,"Nov 04, 2017",[]
David G Bajwa,1244532,200 Fly Y,4200,20.38,NCAA Division III Championship, 2024,"Mar 21, 2024",['Relay Leadoff']
David G Bajwa,1244532,200 Fly Y,4200,20.30,NCAA Division III Championship, 2024,"Mar 21, 2024",['Relay Leadoff']
David G Bajwa,1244532,200 Fly Y,4200,20.01,NCAA Division III Championship, 2024,"Mar 20, 2024",[]
David G Bajwa,1244532,200 Fly Y,4200,20.05,NCAA Division III Championship, 2024,"Mar 20, 2024",[]
David G Bajwa,1244532,200 Fly Y,4200,20.09,MIAA Championships, 2024,"Feb 22, 2024",[]
David G Bajwa,1244532,200 Fly Y,4200,20.03,MIAA Championships, 2024,"Feb 22, 2024",[]
David G Bajwa,1244532,200 Fly Y,4200,20.50,CMU Quad Meet, 2024,"Jan 13, 2024",['Relay Leadoff']
David G Bajwa,1244532,200 Fly Y,4200,21.35,GCC v Calvin, 2024,"Jan 12, 2024",['Relay Leadoff']
David G Bajwa,1244532,200 Fly Y,4200,20.97,Calvin Winter Invitational, 2023,"Dec 02, 2023","['Extracted', 'Relay Leadoff']"
David G Bajwa,1244532,200 Fly Y,4200,20.01,Calvin Winter Invitational, 2023,"Nov 30, 2023","['NCAA Division III Championship', 'Relay Leadoff']"
David G Bajwa,1244532,200 Fly Y,4200,23.97,MIAA Relays, 2023,"Oct 20, 2023","['Extracted', 'Relay Leadoff']"
David G Bajwa,1244532,200 Fly Y,4200,21.19,MIAA Relays, 2023,"Oct 20, 2023",['Relay Leadoff']
David G Bajwa,1244532,200 Fly Y,4200,21.10,Michigan Intercollegiate Athletic Association Championships, 2023,"Feb 16, 2023",[]
David G Bajwa,1244532,200 Fly Y,4200,22.04,Calvin vs. Hope, 2023,"Jan 27, 2023",[]
David G Bajwa,1244532,200 Fly Y,4200,21.77,Calvin vs. Alma vs. Albion, 2023,"Jan 21, 2023",['Relay Leadoff']
David G Bajwa,1244532,200 Fly Y,4200,24.53,Ashland vs. Calvin, 2023,"Jan 13, 2023",['Relay Leadoff']
David G Bajwa,1244532,200 Fly Y,4200,22.07,Calvin Winter Invitational, 2022,"Dec 02, 2022",['Extracted']
David G Bajwa,1244532,200 Fly Y,4200,21.36,Calvin Winter Invitational, 2022,"Dec 01, 2022",[]
David G Bajwa,1244532,200 Fly Y,4200,25.90,Calvin Mental Health Awareness Meet, 2022,"Oct 22, 2022",['Extracted']
David G Bajwa,1244532,200 Fly Y,4200,21.60,Michigan Intercollegiate Athletic Association Championships, 2022,"Feb 18, 2022",[]
David G Bajwa,1244532,200 Fly Y,4200,21.99,Calvin vs. Hillsdale vs Davenport, 2022,"Jan 21, 2022",['Relay Leadoff']
David G Bajwa,1244532,200 Fly Y,4200,21.70,Calvin Winter Invite, 2021,"Dec 02, 2021",[]
David G Bajwa,1244532,200 Fly Y,4200,23.56,Calvin vs. Kalamazoo, 2021,"Nov 12, 2021",['Extracted']
David G Bajwa,1244532,200 Fly Y,4200,22.35,PV SC Championship Series, 2021,"Mar 18, 2021",[]
David G Bajwa,1244532,200 Fly Y,4200,22.17,Potomac Valley SC Senior Championships, 2020,"Mar 07, 2020",[]
David G Bajwa,1244532,200 Fly Y,4200,22.77,Washington Metropolitan Prep School League Championship, 2020,"Feb 08, 2020",['Relay Leadoff']
David G Bajwa,1244532,200 Fly Y,4200,22.53,Washington Metropolitan Prep School League Championship, 2020,"Feb 08, 2020",['Relay Leadoff']
David G Bajwa,1244532,200 Fly Y,4200,22.71,VA MACH Turkey Claus, 2019,"Dec 08, 2019",[]
David G Bajwa,1244532,200 Fly Y,4200,23.12,VA MACH Turkey Claus, 2019,"Dec 08, 2019",[]
David G Bajwa,1244532,200 Fly Y,4200,23.71,PV Oct Open - Lee District, 2019,"Oct 19, 2019",[]
David G Bajwa,1244532,200 Fly Y,4200,24.92,PV Senior Kick Off, 2019,"Oct 05, 2019",['Extracted']
David G Bajwa,1244532,200 Fly Y,4200,23.68,Potomac Valley Senior Championships, 2019,"Mar 08, 2019",[]
David G Bajwa,1244532,200 Fly Y,4200,23.69,PV DCPR 33rd Black History Invitational, 2019,"Feb 16, 2019",[]
